EmpID,FirstName,LastName,StartDate,ExitDate,Title,Supervisor,ADEmail,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,TerminationType,TerminationDescription,DepartmentType,Division,DOB,State,JobFunctionDescription,LocationCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating,Survey Date,Engagement Score,Satisfaction Score,Work-Life Balance Score,Total Training Cost,Seniority_Years,Normalized_Training_Cost,Gender_Male
3499,Maci,Frost,2018-09-25,2021-12-20 00:00:00,Area Sales Manager,Patrick Daniel,Maci.Frost@Bilearner.Com,Wbl,Active,Part-Time,Zone C,Temporary,Involuntary,Seem Hand Dog. Us Six Beyond Place Fund Well.,Sales,Field Operations,1971-01-16,Ky,Technician,61457,Asian,Widowed,Fully Meets,4.5,21-07-2023,5,3,5,762.45,7.646817248459959,0.7360683608725124,False
3500,Nevaeh,Lucas,2018-11-20,2020-06-21 00:00:00,Area Sales Manager,Bryan Douglas,Nevaeh.Lucas@Bilearner.Com,Nel,Active,Full-Time,Zone B,Part-Time,Voluntary,Game Hour Boy Not Write Somebody Owner.,Sales,Shop (Fleet),2000-02-25,Tx,Mechanic,80424,White,Divorced,Fully Meets,1.0,14-05-2023,4,1,4,779.79,7.493497604380561,0.755336526174258,False
3501,Garrett,Zimmerman,2020-08-30,2022-08-30 00:00:00,Area Sales Manager,Destiny Hopkins,Garrett.Zimmerman@Bilearner.Com,Pl,Future Start,Part-Time,Zone A,Part-Time,Retirement,Worker Medical Commercial Participant Tough Leg.,Sales,General - Con,1959-04-19,Tx,Technician,6240,Other,Widowed,Fully Meets,4.0,20-02-2023,2,3,4,135.95,5.716632443531828,0.03990310357472246,True
3502,Eugene,Marks,2019-10-01,Desconocido,Area Sales Manager,Angela Morris,Eugene.Marks@Bilearner.Com,Bpc,Active,Full-Time,Zone C,Temporary,Unk,Nan,Sales,Splicing,1976-06-29,Tx,Electrician,49914,White,Married,Fully Meets,1.0,24-04-2023,5,3,5,427.12,6.631074606433949,0.3634504905937128,True
3503,Geovanni,Pugh,2022-01-20,Desconocido,Area Sales Manager,Erica Franklin,Geovanni.Pugh@Bilearner.Com,Ccdr,Active,Part-Time,Zone A,Temporary,Unk,Nan,Sales,Project Management - Con,1951-07-27,Co,Manager,71319,Other,Single,Fully Meets,4.0,28-01-2023,5,2,3,996.35,4.32580424366872,0.9959774649139378,True
3504,Javon,Kelley,2021-10-10,Desconocido,Area Sales Manager,Gabriela Orr,Javon.Kelley@Bilearner.Com,Svg,Active,Full-Time,Zone B,Part-Time,Unk,Nan,Sales,General - Con,1980-08-23,Co,Laborer,27992,Hispanic,Married,Fully Meets,2.0,20-04-2023,3,4,3,963.23,4.605065023956194,0.9591746024690809,True
3505,Amaya,Hicks,2020-08-29,Desconocido,Area Sales Manager,Michael Wilkins,Amaya.Hicks@Bilearner.Com,Ew,Active,Contract,Zone B,Temporary,Unk,Nan,Sales,Field Operations,1943-07-24,In,Groundman,72324,Hispanic,Widowed,Fully Meets,1.0,10-11-2022,4,3,2,260.97,5.71937029431896,0.17882501972375628,True
3506,Laila,Woodard,2019-08-27,2023-05-10 00:00:00,Area Sales Manager,Jordan Vega,Laila.Woodard@Bilearner.Com,Msc,Active,Full-Time,Zone B,Temporary,Voluntary,Fund Nor Half Early Miss Follow.,Sales,Field Operations,1988-07-06,In,Technician,38740,Other,Married,Fully Meets,2.0,27-06-2023,2,2,3,781.81,6.7268993839835725,0.7575811452001822,True
3507,Ivan,Huff,2021-02-25,2023-04-07 00:00:00,Area Sales Manager,John Miller,Ivan.Huff@Bilearner.Com,Tns,Active,Full-Time,Zone A,Full-Time,Retirement,Line Later Deal Stand Sometimes Too Mind.,Sales,Project Management - Con,1973-03-24,Ca,Manager,9437,White,Single,Fully Meets,4.0,31-03-2023,2,5,2,651.77,5.2265571526351815,0.6130810174124653,True
3508,Aidan,Harding,2021-07-13,Desconocido,Area Sales Manager,Trevor Adkins,Aidan.Harding@Bilearner.Com,Ccdr,Active,Full-Time,Zone B,Part-Time,Unk,Nan,Sales,Aerial,1942-05-26,Or,Laborer,9385,Asian,Single,Fully Meets,4.5,17-04-2023,1,5,4,568.22,4.848733744010952,0.5202404631471337,True
3509,Cruz,Boyer,2021-04-14,Desconocido,Area Sales Manager,Marcus Hunt,Cruz.Boyer@Bilearner.Com,Bpc,Active,Part-Time,Zone C,Full-Time,Unk,Nan,Sales,General - Sga,1977-11-04,Ky,Project Controls,75993,Black,Married,Fully Meets,2.0,03-12-2022,4,5,2,612.1,5.0951403148528405,0.5689998110964186,False
3510,Raven,Koch,2020-02-10,Desconocido,Area Sales Manager,Jennifer King,Raven.Koch@Bilearner.Com,Pyz,Active,Part-Time,Zone A,Full-Time,Unk,Nan,Sales,General - Con,1956-10-17,Ky,Laborer,65329,Hispanic,Married,Fully Meets,2.0,22-08-2022,2,4,3,473.23,6.269678302532512,0.4146878090518151,False
3511,Karli,Barker,2021-08-17,2021-12-31 00:00:00,Area Sales Manager,Shawn Dudley,Karli.Barker@Bilearner.Com,Wbl,Active,Part-Time,Zone B,Full-Time,Resignation,Tell Paper Every.,Sales,Finance & Accounting,1997-02-18,Ky,Director,41111,Asian,Divorced,Fully Meets,4.0,11-05-2023,5,4,5,344.44,4.7529089664613275,0.2715766781860811,False
3512,Tyrone,Sosa,2023-04-17,2023-06-22 00:00:00,Area Sales Manager,Lindsay Chang,Tyrone.Sosa@Bilearner.Com,Nel,Future Start,Contract,Zone C,Temporary,Voluntary,Why Sport Must Page Bad.,Sales,Yard (Material Handling),1996-10-25,Tx,Coordinator,58860,Black,Single,Fully Meets,2.0,20-02-2023,5,1,3,206.44,3.0882956878850103,0.11823141799917769,False
3513,Damaris,Cisneros,2022-09-02,2023-05-24 00:00:00,Area Sales Manager,Sharon Ruiz,Damaris.Cisneros@Bilearner.Com,Pl,Future Start,Contract,Zone C,Temporary,Involuntary,Something Sense Information Final Building.,Sales,General - Con,1959-11-13,Tx,Laborer,93051,Other,Married,Fully Meets,4.5,11-05-2023,4,1,3,599.0,3.7097878165639973,0.5544431233540386,True
3514,Alexus,Estes,2020-04-15,Desconocido,Area Sales Manager,April Randolph,Alexus.Estes@Bilearner.Com,Bpc,Active,Full-Time,Zone B,Part-Time,Unk,Nan,Sales,Wireline Construction,1958-01-03,Tx,Manager,17419,Asian,Married,Fully Meets,1.0,25-08-2022,2,1,1,975.46,6.091718001368926,0.9727645483537608,True
3515,Kinsley,Flowers,2022-03-09,2022-12-10 00:00:00,Area Sales Manager,Mary Reilly,Kinsley.Flowers@Bilearner.Com,Ccdr,Future Start,Part-Time,Zone A,Part-Time,Retirement,School See Rest Firm I.,Sales,Finance & Accounting,1997-04-29,Co,Controller,59593,White,Single,Fully Meets,4.0,03-07-2023,3,5,5,143.96,4.1943874058863795,0.048803795850788395,True
3516,Deborah,Love,2022-04-07,2023-01-22 00:00:00,Area Sales Manager,Eric Goodman,Deborah.Love@Bilearner.Com,Svg,Active,Contract,Zone B,Part-Time,Retirement,Source Doctor Rock Group This.,Sales,Project Management - Con,1988-06-25,Co,Coordinator,96350,Asian,Divorced,Fully Meets,4.5,15-11-2022,2,3,5,570.42,4.114989733059549,0.5226850977298233,True
3517,Milagros,Francis,2020-02-19,Desconocido,Area Sales Manager,Caleb Schneider,Milagros.Francis@Bilearner.Com,Ew,Active,Part-Time,Zone A,Part-Time,Unk,Nan,Sales,Splicing,1942-01-04,In,Splicer,44469,Hispanic,Widowed,Fully Meets,4.0,01-01-2023,4,1,1,391.31,6.245037645448323,0.32365850677274893,True
3518,Roberto,Michael,2021-04-10,2022-07-04 00:00:00,Area Sales Manager,Cheryl Henry,Roberto.Michael@Bilearner.Com,Msc,Active,Contract,Zone B,Part-Time,Involuntary,Little Imagine Career He Produce Program.,Sales,General - Eng,1969-05-24,Ca,Coordinator,13249,Hispanic,Married,Fully Meets,2.0,13-05-2023,4,2,5,826.58,5.106091718001369,0.807329458957919,False
3519,Elaine,Ewing,2021-12-19,2022-03-02 00:00:00,Area Sales Manager,Dan Hernandez,Elaine.Ewing@Bilearner.Com,Tns,Active,Part-Time,Zone C,Temporary,Resignation,Your Very Trip Successful Memory To While Out.,Sales,Aerial,1951-03-28,Ca,Groundman,17123,Hispanic,Widowed,Fully Meets,2.0,10-06-2023,1,3,4,930.69,4.413415468856948,0.9230162345960242,True
3520,Caiden,Munoz,2020-12-13,2023-01-13 00:00:00,Area Sales Manager,Teresa Daniel,Caiden.Munoz@Bilearner.Com,Tns,Active,Full-Time,Zone C,Temporary,Involuntary,Red Some Option.,Sales,Project Management - Con,1963-03-01,Nd,Manager,18983,Black,Divorced,Fully Meets,1.0,17-09-2022,5,1,1,607.93,5.429158110882957,0.5643661173646838,False
3521,Jocelyn,Bradford,2019-02-26,Desconocido,Area Sales Manager,Melissa Decker,Jocelyn.Bradford@Bilearner.Com,Wbl,Active,Contract,Zone C,Part-Time,Unk,Nan,Sales,General - Con,1949-04-16,Ky,Electrician,51795,Asian,Divorced,Fully Meets,4.0,19-09-2022,1,3,3,723.5,7.225188227241615,0.6927872167835276,False
3522,Marques,Armstrong,2020-03-02,Desconocido,Area Sales Manager,Michael Nguyen,Marques.Armstrong@Bilearner.Com,Bpc,Active,Full-Time,Zone C,Part-Time,Unk,Nan,Sales,Splicing,1983-10-12,Ky,Splicer,34369,Other,Single,Fully Meets,1.0,14-07-2023,1,5,4,394.04,6.2121834360027375,0.32669207605035944,False
3523,Rohan,Chapman,2021-06-25,2022-08-25 00:00:00,Area Sales Manager,Tony Mcconnell,Rohan.Chapman@Bilearner.Com,Ccdr,Active,Full-Time,Zone A,Temporary,Resignation,Theory Grow Future Week House.,Sales,General - Con,1978-12-19,Ky,Laborer,23092,Other,Single,Fully Meets,2.0,27-02-2023,3,2,3,451.18,4.898015058179329,0.39018590334803815,False
3524,Emmanuel,Franklin,2021-07-26,2022-05-04 00:00:00,Area Sales Manager,Adam Gibson,Emmanuel.Franklin@Bilearner.Com,Ew,Future Start,Contract,Zone B,Full-Time,Resignation,Inside Week Also So.,Sales,Field Operations,1999-11-11,Tx,Laborer,6074,Asian,Divorced,Fully Meets,2.0,19-05-2023,3,2,4,124.65,4.813141683778234,0.027346571399997775,True
3525,Clayton,Mccormick,2022-07-03,2023-01-10 00:00:00,Area Sales Manager,Stephanie Duke,Clayton.Mccormick@Bilearner.Com,Msc,Future Start,Contract,Zone B,Temporary,Retirement,Surface Vote Old Picture.,Sales,General - Con,1967-01-29,Tx,Foreman,72264,Hispanic,Single,Fully Meets,2.0,01-02-2023,1,2,1,237.75,3.8767967145790556,0.15302301290100337,True
3526,Darius,Krause,2022-09-15,Desconocido,Area Sales Manager,Paige Flores Md,Darius.Krause@Bilearner.Com,Nel,Active,Full-Time,Zone B,Full-Time,Unk,Nan,Sales,General - Con,1948-05-30,Tx,Foreman,28282,White,Widowed,Fully Meets,4.0,28-01-2023,1,5,3,360.5,3.67419575633128,0.28942251063971636,True
3527,Ahmed,Hawkins,2020-05-01,2021-02-25 00:00:00,Area Sales Manager,Hannah Snyder,Ahmed.Hawkins@Bilearner.Com,Pl,Active,Full-Time,Zone B,Temporary,Retirement,Especially Thing Recognize Year Fine Shoulder.,Sales,Aerial,1974-10-15,Co,Lineman,46645,Black,Married,Fully Meets,1.0,27-02-2023,1,3,2,396.28,6.047912388774812,0.3291811585345526,True
3528,Kymani,Benjamin,2022-10-13,Desconocido,Area Sales Manager,William Ayala,Kymani.Benjamin@Bilearner.Com,Pyz,Active,Full-Time,Zone C,Part-Time,Unk,Nan,Sales,Finance & Accounting,1991-12-13,Co,Accounting,10790,Hispanic,Widowed,Fully Meets,2.0,27-05-2023,5,2,2,465.96,3.597535934291581,0.40660940295356296,True
3529,Callum,Mcdaniel,2020-01-03,2020-08-24 00:00:00,Area Sales Manager,Samuel Moore,Callum.Mcdaniel@Bilearner.Com,Svg,Active,Part-Time,Zone C,Full-Time,Voluntary,Camera Spring Color About Energy Provide Claim.,Sales,Field Operations,1994-06-18,In,Top Hand,67282,Hispanic,Single,Fully Meets,2.0,15-07-2023,2,3,4,515.56,6.373716632443532,0.4617248008178413,True
3530,Zariah,Black,2019-11-13,Desconocido,Area Sales Manager,Jenna Weaver,Zariah.Black@Bilearner.Com,Tns,Active,Full-Time,Zone B,Part-Time,Unk,Nan,Sales,Field Operations,1993-06-16,Ca,Tower Hand,62321,Black,Widowed,Fully Meets,2.0,27-11-2022,1,2,5,496.85,6.513347022587269,0.4409342948896025,False
3531,Ronnie,Mayer,2023-06-17,Desconocido,Area Sales Manager,Dylan Blake,Ronnie.Mayer@Bilearner.Com,Wbl,Active,Full-Time,Zone C,Full-Time,Unk,Nan,Sales,Project Management - Con,1943-05-18,Ca,Project Manager,18409,Black,Divorced,Fully Meets,1.0,24-02-2023,2,4,4,629.46,2.921286789869952,0.5882902003489161,True
3532,Marlon,Ford,2021-10-14,Desconocido,Area Sales Manager,Monique Anderson,Marlon.Ford@Bilearner.Com,Ew,Active,Part-Time,Zone B,Full-Time,Unk,Nan,It/Is,Wireless,1966-11-27,Or,Technician,40306,Black,Widowed,Fully Meets,1.0,08-10-2022,2,2,5,771.61,4.594113620807666,0.7462469303168024,False
3533,Slade,Griffith,2021-06-01,2023-07-16 00:00:00,Area Sales Manager,Kelsey Gibson,Slade.Griffith@Bilearner.Com,Msc,Active,Contract,Zone B,Full-Time,Voluntary,Pass Language Out Side Age Evidence.,Sales,General - Sga,1966-11-12,Nd,Administrator,65183,White,Married,Fully Meets,2.0,08-01-2023,2,5,2,418.4,4.963723477070499,0.3537608480659606,True
3534,Lee,Frye,2018-09-14,Desconocido,Area Sales Manager,Sonia Diaz,Lee.Frye@Bilearner.Com,Tns,Active,Full-Time,Zone A,Full-Time,Unk,Nan,Sales,Engineers,1959-08-16,Ky,Engineer,97002,Asian,Single,Fully Meets,4.0,14-04-2023,4,3,2,900.96,7.676933607118412,0.8899803318035847,False
3535,Veronica,Rowe,2018-12-11,2022-06-02 00:00:00,Area Sales Manager,Brian Morton,Veronica.Rowe@Bilearner.Com,Pyz,Active,Full-Time,Zone A,Temporary,Retirement,Popular West Moment Natural Step Activity.,Sales,Fielders,1994-02-02,Ky,Engineer,29811,Black,Single,Fully Meets,4.0,01-11-2022,1,5,1,936.96,7.436002737850787,0.92998344315669,False
3536,Aylin,Berg,2022-08-06,Desconocido,Area Sales Manager,Thomas Holmes,Aylin.Berg@Bilearner.Com,Wbl,Active,Contract,Zone C,Temporary,Unk,Nan,Sales,General - Sga,1989-01-02,Ga,Administrative,89169,Black,Single,Fully Meets,2.0,09-10-2022,1,2,4,269.03,3.783709787816564,0.18778127187670146,False
3537,Neveah,Rowe,2022-05-28,2023-02-24 00:00:00,Area Sales Manager,Dawn Perez,Neveah.Rowe@Bilearner.Com,Nel,Future Start,Contract,Zone C,Part-Time,Retirement,Manager Lead Both Sing.,Sales,Field Operations,1954-07-11,Tx,Foreman,63882,Hispanic,Married,Fully Meets,2.0,09-09-2022,4,2,5,853.77,3.975359342915811,0.8375429200048893,True
3538,Keith,Baxter,2019-06-16,2022-03-05 00:00:00,Area Sales Manager,Diane Parker,Keith.Baxter@Bilearner.Com,Pl,Future Start,Part-Time,Zone C,Part-Time,Resignation,And After Why Station Much Cell Low.,Sales,Fielders,1959-08-29,Tx,Engineer,62328,Asian,Widowed,Fully Meets,2.0,20-04-2023,1,5,4,141.07,6.924024640657084,0.04559243496716409,True
3539,Chaz,Bruce,2019-12-08,Desconocido,Area Sales Manager,John Johnson,Chaz.Bruce@Bilearner.Com,Bpc,Active,Full-Time,Zone C,Temporary,Unk,Nan,Sales,General - Con,1983-11-27,Co,Foreman,74448,Hispanic,Single,Fully Meets,4.5,06-02-2023,3,3,4,234.77,6.444900752908967,0.14971164423899638,True
3540,Maya,Mccann,2020-03-12,2022-10-09 00:00:00,Area Sales Manager,Dakota Robinson,Maya.Mccann@Bilearner.Com,Ccdr,Active,Full-Time,Zone B,Part-Time,Retirement,American Rule Surface Very Figure.,Sales,Splicing,1983-06-09,Co,Supervisor,18721,White,Widowed,Exceeds,4.0,25-06-2023,2,2,3,903.46,6.184804928131417,0.8927583256475504,True
3541,Aaron,Weber,2020-04-06,2023-07-24 00:00:00,Area Sales Manager,Melanie Garcia,Aaron.Weber@Bilearner.Com,Svg,Active,Full-Time,Zone B,Full-Time,Involuntary,Read Stand Western White Article Campaign Dog.,Sales,Field Operations,1991-10-27,In,Technician,78938,Black,Married,Exceeds,2.0,28-11-2022,1,3,3,380.3,6.116358658453114,0.31142422188392427,True
3542,Ellie,Gill,2023-04-15,Desconocido,Area Sales Manager,Amanda Knight,Ellie.Gill@Bilearner.Com,Ew,Active,Contract,Zone A,Temporary,Unk,Nan,Sales,Field Operations,1948-03-01,In,Manager,45456,White,Married,Needs Improvement,1.0,18-10-2022,2,3,4,511.42,3.0937713894592744,0.45712444301223426,True
3543,Rayne,Kerr,2020-11-10,Desconocido,Area Sales Manager,Kimberly Cardenas,Rayne.Kerr@Bilearner.Com,Msc,Active,Part-Time,Zone A,Temporary,Unk,Nan,Sales,General - Con,1981-02-18,Ca,Laborer,45509,Black,Single,Fully Meets,2.0,11-02-2023,4,5,5,171.03,5.519507186858316,0.07888391319324835,False
3544,Samara,Mcbride,2023-06-29,2023-07-09 00:00:00,Area Sales Manager,Laura Salinas,Samara.Mcbride@Bilearner.Com,Tns,Active,Contract,Zone A,Temporary,Retirement,Political Likely Land Country.,Sales,Aerial,2000-09-16,Ca,Foreman,13902,Asian,Single,Fully Meets,2.0,14-09-2022,3,5,3,842.93,2.8884325804243667,0.8254975386974541,True
3545,Ryann,Rubio,2022-03-07,Desconocido,Area Sales Manager,Andres Jones,Ryann.Rubio@Bilearner.Com,Ew,Active,Full-Time,Zone C,Temporary,Unk,Nan,It/Is,Field Operations,1943-01-28,Or,Locator,9733,Black,Widowed,Fully Meets,1.0,27-05-2023,2,5,2,581.12,4.199863107460644,0.5345749113819963,False
3546,Paris,Carr,2021-07-31,2023-01-27 00:00:00,Area Sales Manager,Jeffrey Huffman,Paris.Carr@Bilearner.Com,Ccdr,Active,Full-Time,Zone B,Part-Time,Voluntary,Baby Million Million Soldier.,Sales,General - Con,1980-07-14,Nd,Foreman,35786,Hispanic,Widowed,Exceeds,1.0,10-05-2023,2,5,5,426.45,4.799452429842574,0.36270598824353,True
3547,Adriel,Wiggins,2022-01-20,Desconocido,Area Sales Manager,Sara Edwards,Adriel.Wiggins@Bilearner.Com,Bpc,Active,Contract,Zone B,Full-Time,Unk,Nan,Sales,Project Management - Eng,1947-03-25,Ky,Supervisor,1919,Other,Married,Needs Improvement,2.0,24-12-2022,2,4,2,805.05,4.32580424366872,0.7834053759736868,False
3548,Sanaa,Glass,2021-07-11,2022-10-10 00:00:00,Area Sales Manager,Stephen Garcia,Sanaa.Glass@Bilearner.Com,Wbl,Active,Part-Time,Zone A,Full-Time,Resignation,Bit Reveal Forget The.,Sales,General - Con,1964-01-25,Ky,Technician,40135,White,Single,Fully Meets,1.0,06-10-2022,5,5,3,368.8,4.854209445585216,0.2986454502016823,False
3549,Ryan,Lynch,2018-10-15,2020-10-18 00:00:00,Area Sales Manager,Tracy Castro Md,Ryan.Lynch@Bilearner.Com,Tns,Active,Full-Time,Zone C,Full-Time,Retirement,Fact Southern Recognize Themselves Type Mean.,Sales,Field Operations,1955-03-17,Ga,Technician,72975,Black,Divorced,Fully Meets,2.0,19-04-2023,1,4,1,788.67,7.592060232717317,0.7652039603080238,False
3550,Charlie,Atkinson,2021-11-26,2022-10-14 00:00:00,Area Sales Manager,Jennifer Hicks,Charlie.Atkinson@Bilearner.Com,Svg,Future Start,Part-Time,Zone C,Temporary,Resignation,Will Person Decade Republican.,Sales,Wireline Construction,1988-03-26,Tx,Billing,57754,White,Divorced,Fully Meets,1.0,23-01-2023,3,5,4,363.11,4.476386036960986,0.2923227362128165,True
3551,Emery,Roach,2018-08-11,Desconocido,Area Sales Manager,Victoria Bailey,Emery.Roach@Bilearner.Com,Pyz,Active,Part-Time,Zone C,Part-Time,Unk,Nan,Sales,Engineers,1954-07-04,Tx,Engineer,81142,Black,Married,Needs Improvement,4.0,03-06-2023,4,4,3,570.13,7.770020533880904,0.5223628504439234,True
3552,Harper,Ramos,2020-02-16,2020-06-03 00:00:00,Area Sales Manager,Maria Chan,Harper.Ramos@Bilearner.Com,Pl,Active,Full-Time,Zone B,Full-Time,Retirement,Stand Possible Truth Bank On Meet Daughter.,Sales,Field Operations,1942-08-11,Co,Foreman,28714,White,Single,Needs Improvement,1.0,14-10-2022,3,4,2,480.87,6.253251197809719,0.4231773582389741,True
3553,Khalil,Mendez,2020-01-20,Desconocido,Area Sales Manager,Regina Martinez,Khalil.Mendez@Bilearner.Com,Nel,Active,Contract,Zone C,Temporary,Unk,Nan,Sales,Field Operations,1949-05-07,Co,Foreman,50379,Black,Divorced,Fully Meets,4.0,30-10-2022,4,2,4,689.48,6.327173169062286,0.6549842765548431,True
3554,Lizeth,Holland,2019-03-31,Desconocido,Area Sales Manager,Tonya Martin,Lizeth.Holland@Bilearner.Com,Msc,Active,Part-Time,Zone C,Temporary,Unk,Nan,Sales,People Services,1958-10-14,In,Cpo,78385,Asian,Widowed,Fully Meets,1.0,07-06-2023,2,1,2,283.33,7.134839151266256,0.20367139666418493,True
3555,Matilda,Randall,2023-01-06,2023-05-07 00:00:00,Area Sales Manager,Daniel Wolf,Matilda.Randall@Bilearner.Com,Ew,Active,Full-Time,Zone C,Temporary,Resignation,Choose List Of All Nor Stock.,Sales,General - Eng,1988-01-11,In,Drafter,48104,Hispanic,Widowed,Fully Meets,4.0,13-01-2023,2,5,1,566.12,3.3648186173853527,0.5179069483182025,False
3556,Damien,Howe,2019-07-18,2020-01-15 00:00:00,Area Sales Manager,Sarah Petersen,Damien.Howe@Bilearner.Com,Ccdr,Active,Full-Time,Zone B,Temporary,Retirement,Community Material Much Behind.,Sales,Wireline Construction,1961-06-16,Ca,Vp,86009,White,Single,Exceeds,2.0,11-06-2023,2,2,3,513.92,6.836413415468857,0.4599024368561998,True
3557,Nicholas,Obrien,2019-02-13,Desconocido,Area Sales Manager,Victoria Christian Dds,Nicholas.Obrien@Bilearner.Com,Bpc,Active,Part-Time,Zone C,Temporary,Unk,Nan,Sales,Field Operations,1960-06-06,Ma,Operator,68837,Other,Single,Fully Meets,2.0,20-04-2023,4,5,2,210.38,7.260780287474333,0.12260953629726755,True
3558,Mildred,Gentry,2018-12-30,Desconocido,Production Technician I,Erin Moore,Mildred.Gentry@Bilearner.Com,Msc,Active,Part-Time,Zone A,Part-Time,Unk,Nan,Production,Yard (Material Handling),1959-06-04,Ma,Manager,2145,Black,Single,Fully Meets,1.0,05-10-2022,2,5,3,941.54,7.383983572895278,0.935072727878835,False
3559,Wilson K,Adinolfi,2019-11-06,2020-09-06 00:00:00,Production Technician I,Andrea Gutierrez,Wilson K.Adinolfi@Bilearner.Com,Nel,Active,Part-Time,Zone C,Full-Time,Retirement,Age Approach Seek Person Across Yes Care.,Production,Field Operations,1991-11-18,Ma,Assistant,1960,White,Single,Fully Meets,2.0,27-12-2022,3,2,1,959.81,6.532511978097194,0.9553743068905358,True
3560,Joanne,Handschiegl,2022-06-01,Desconocido,Production Technician I,Wanda Ross Dds,Joanne.Handschiegl@Bilearner.Com,Msc,Active,Contract,Zone C,Full-Time,Unk,Nan,Production,Field Operations,1954-02-18,Ma,Technician,2127,Asian,Divorced,Exceeds,4.0,09-01-2023,2,4,5,738.92,3.9644079397672827,0.7099218828131076,False
3561,Dianna,Blount,2023-03-28,Desconocido,Production Technician Ii,Steven King,Dianna.Blount@Bilearner.Com,Bpc,Active,Part-Time,Zone C,Temporary,Unk,Nan,Production,General - Con,1959-01-31,Ma,Technician,2171,White,Married,Fully Meets,4.5,20-11-2022,2,1,5,445.04,3.143052703627652,0.38336315046725855,False
3562,Jean,Crimmings,2019-05-21,2023-01-05 00:00:00,Production Technician I,Stephen Rodriguez,Jean.Crimmings@Bilearner.Com,Ccdr,Future Start,Contract,Zone B,Full-Time,Retirement,Whom Summer Common Produce Despite Follow.,Production,Shop (Fleet),1954-04-09,Ma,Manager,1821,Other,Single,Exceeds,2.0,27-11-2022,2,1,3,808.05,6.995208761122519,0.7867389685864455,False
3563,Nore,Sadki,2019-01-01,Desconocido,Production Technician I,Patricia Carter,Nore.Sadki@Bilearner.Com,Wbl,Active,Contract,Zone B,Full-Time,Unk,Nan,Production,Field Operations,1946-10-15,Ma,Driver,2148,Black,Widowed,Pip,4.0,31-01-2023,4,1,3,886.9,7.378507871321013,0.8743568944251219,True
3564,Susan,Lundy,2019-01-26,2020-12-02 00:00:00,Production Technician Ii,Diana Johnson,Susan.Lundy@Bilearner.Com,Svg,Voluntarily Terminated,Full-Time,Zone C,Temporary,Resignation,Week Degree Party Available Measure.,Production,Aerial,1994-11-07,Ma,Lineman,2122,White,Divorced,Fully Meets,1.0,12-03-2023,4,4,3,106.14,7.310061601642711,0.006778304979276159,False
